Date,Close,Volume
2025-05-08 00:00:00-04:00,,0
2025-05-09 00:00:00-04:00,52.574485778808594,307700
2025-05-12 00:00:00-04:00,56.04082489013672,642800
2025-05-13 00:00:00-04:00,56.3845100402832,716400
2025-05-14 00:00:00-04:00,57.17990493774414,550000
2025-05-15 00:00:00-04:00,60.06688690185547,967900
2025-05-16 00:00:00-04:00,62.070098876953125,1207500
2025-05-19 00:00:00-04:00,62.9931526184082,1019200
2025-05-20 00:00:00-04:00,63.9260139465332,655700
2025-05-21 00:00:00-04:00,63.543052673339844,491000
2025-05-22 00:00:00-04:00,63.89656066894531,521300
2025-05-23 00:00:00-04:00,62.551265716552734,470700
2025-05-27 00:00:00-04:00,62.43342971801758,398300
2025-05-28 00:00:00-04:00,61.15686798095703,442100
2025-05-29 00:00:00-04:00,61.893348693847656,411300
2025-05-30 00:00:00-04:00,60.09634780883789,522600
2025-06-02 00:00:00-04:00,62.413787841796875,396100
2025-06-03 00:00:00-04:00,63.817996978759766,405500
2025-06-04 00:00:00-04:00,64.4562759399414,385000
2025-06-05 00:00:00-04:00,65.28113555908203,482400
2025-06-06 00:00:00-04:00,65.87030792236328,398800
2025-06-09 00:00:00-04:00,66.07652282714844,343200
2025-06-10 00:00:00-04:00,65.80158233642578,421100
2025-06-11 00:00:00-04:00,65.78193664550781,307900
2025-06-12 00:00:00-04:00,66.25328063964844,155800
2025-06-13 00:00:00-04:00,65.75247192382812,193600
2025-06-16 00:00:00-04:00,68.541259765625,418700
2025-06-17 00:00:00-04:00,67.17632293701172,322000
2025-06-18 00:00:00-04:00,70.20077514648438,456900
2025-06-20 00:00:00-04:00,68.69837188720703,290900
2025-06-23 00:00:00-04:00,68.75727844238281,231600
2025-06-24 00:00:00-04:00,71.01581573486328,319300
2025-06-25 00:00:00-04:00,70.17132568359375,355500
2025-06-26 00:00:00-04:00,71.82102966308594,327700
2025-06-27 00:00:00-04:00,74.40360260009766,721900
2025-06-30 00:00:00-04:00,73.81442260742188,355600
2025-07-01 00:00:00-04:00,72.9502944946289,328800
2025-07-02 00:00:00-04:00,72.65569305419922,277500
2025-07-03 00:00:00-04:00,73.4609146118164,147100
2025-07-07 00:00:00-04:00,72.46913146972656,264100
2025-07-08 00:00:00-04:00,71.03545379638672,235400
2025-07-09 00:00:00-04:00,73.36271667480469,416400
2025-07-10 00:00:00-04:00,73.48055267333984,167000
2025-07-11 00:00:00-04:00,72.14507293701172,267100
2025-07-14 00:00:00-04:00,71.10418701171875,422700
2025-07-15 00:00:00-04:00,69.88655090332031,193300
2025-07-16 00:00:00-04:00,70.0534896850586,630700
2025-07-17 00:00:00-04:00,71.8406753540039,148100
2025-07-18 00:00:00-04:00,71.9977798461914,188900
2025-07-21 00:00:00-04:00,73.32344055175781,239500
2025-07-22 00:00:00-04:00,70.5641098022461,272600
2025-07-23 00:00:00-04:00,71.87995147705078,219900
2025-07-24 00:00:00-04:00,72.50839233398438,250700
2025-07-25 00:00:00-04:00,71.48716735839844,216400
2025-07-28 00:00:00-04:00,74.42324829101562,356300
2025-07-29 00:00:00-04:00,76.03366088867188,454400
2025-07-30 00:00:00-04:00,75.2579116821289,592500
2025-07-31 00:00:00-04:00,75.15971374511719,1387800
2025-08-01 00:00:00-04:00,75.04187774658203,447200
2025-08-04 00:00:00-04:00,75.13025665283203,311100
2025-08-05 00:00:00-04:00,73.41181182861328,427800
2025-08-06 00:00:00-04:00,75.20880889892578,268000
2025-08-07 00:00:00-04:00,73.6372299194336,245400
2025-08-08 00:00:00-04:00,75.49545288085938,257900
2025-08-11 00:00:00-04:00,74.17096710205078,185900
2025-08-12 00:00:00-04:00,76.50364685058594,151400
2025-08-13 00:00:00-04:00,75.75244140625,488500
2025-08-14 00:00:00-04:00,74.60588073730469,188300
2025-08-15 00:00:00-04:00,72.81684112548828,185400
2025-08-18 00:00:00-04:00,74.3192367553711,196200
2025-08-19 00:00:00-04:00,72.80694580078125,193800
2025-08-20 00:00:00-04:00,73.2813949584961,234300
2025-08-21 00:00:00-04:00,73.3406982421875,153000
2025-08-22 00:00:00-04:00,75.54486846923828,123000
2025-08-25 00:00:00-04:00,76.7803955078125,153500
2025-08-26 00:00:00-04:00,78.08511352539062,218300
2025-08-27 00:00:00-04:00,77.66008758544922,100700
2025-08-28 00:00:00-04:00,81.79167175292969,427600
2025-08-29 00:00:00-04:00,78.75724029541016,329200
2025-09-02 00:00:00-04:00,78.87584686279297,227900
2025-09-03 00:00:00-04:00,78.5694351196289,267000
2025-09-04 00:00:00-04:00,80.22998046875,135800
